@relation M1D2BOOK
@attribute Version NUMERIC
@attribute Class NAME
@attribute NFix NUMERIC
@attribute NRevision NUMERIC
@attribute NAuthor NUMERIC
@attribute LocAdded NUMERIC
@attribute LocDeleted NUMERIC
@attribute LocTouched NUMERIC
@attribute MaxLockAdded NUMERIC
@attribute AverageLockAdded NUMERIC
@attribute Size NUMERIC
@attribute Age NUMERIC
@attribute Buggy {'YES'-'NO'}
@data
'1','HandleFactoryImpl.java','0','0','0','646','2700','3346','646','646.0','73','14','NO'
'1','IndexInMemPageMgr.java','0','0','0','878','2186','3064','878','878.0','673','96','NO'
'1','IndexPersistenceMgr.java','0','0','0','878','2186','3064','878','878.0','721','96','NO'
'1','InterleavedLedgerStorage.java','0','0','0','478','1218','1696','478','478.0','664','18','NO'
'1','InterleavedStorageRegenerateIndexOp.java','0','0','0','0','0','0','0','0','249','352','NO'
'1','Journal.java','0','0','0','98','615','713','98','98.0','1199','32','NO'
'1','JournalChannel.java','0','0','0','9126','18296','27422','9126','9126.0','306','9','NO'
'1','LastAddConfirmedUpdateNotification.java','0','0','0','0','0','0','0','0','73','290','NO'
'1','LedgerCache.java','1','34','2','11724','29676','41400','11724','11724.0','117','0','NO'
'1','LedgerCacheImpl.java','0','0','0','499','1348','1847','499','499.0','238','14','NO'
'1','LedgerDescriptor.java','2','35','3','4513','16272','20785','4513','4513.0','93','0','YES'
'1','LedgerDescriptorImpl.java','0','0','0','646','2700','3346','646','646.0','182','14','NO'
'1','LedgerDescriptorReadOnlyImpl.java','0','0','0','646','2700','3346','646','646.0','53','14','NO'
'1','LedgerDirsManager.java','0','0','0','1998','14474','16472','1998','1998.0','424','45','NO'
'1','LedgerDirsMonitor.java','0','0','0','0','0','0','0','0','233','286','NO'
'1','LedgerEntryPage.java','2','103','3','10188','28149','38337','10188','10188.0','332','0','YES'
'1','LedgerStorage.java','0','0','0','10762','68600','79362','10762','10762.0','278','18','NO'
'1','LedgerStorageFactory.java','0','0','0','0','0','0','0','0','38','221','NO'
'1','LEPStateChangeCallback.java','0','0','0','0','0','0','0','0','31','97','NO'
'1','LocalBookieEnsemblePlacementPolicy.java','0','0','0','0','0','0','0','0','132','220','NO'
'1','LogMark.java','0','0','0','3789','17493','21282','3789','3789.0','85','73','NO'
'1','package-info.java','0','0','0','0','0','0','0','0','22','292','NO'
