"Version","Class","NFix","NRevision","NAuthor","LocAdded","LocDeleted","LocTouched","MaxLockAdded","AverageLockAdded","Size","Age","Buggy"
"1","FSDataInputChannel.java","0","0","0","85801","148391","234192","85801","85801.0","83","71","NO"
"1","InputChannel.java","0","0","0","0","0","0","0","0","36","71","NO"
"1","LazyTuple.java","4","175","2","28160","75736","103896","28160","28160.0","294","0","NO"
"1","LocalFileInputChannel.java","0","0","0","41398","95910","137308","41398","41398.0","66","71","NO"
"1","MergeScanner.java","4","94","2","47322","91544","138866","47322","47322.0","215","0","NO"
"1","NullScanner.java","0","0","0","106029","190576","296605","106029","106029.0","124","88","NO"
"1","NumericPathComparator.java","0","34","1","0","0","0","0","0","34","0","NO"
"1","OldStorageManager.java","0","0","0","0","0","0","0","0","234","83","NO"
"1","RowStoreUtil.java","1","98","1","47415","100369","147784","47415","47415.0","320","0","NO"
"1","Scanner.java","2","81","2","82600","306204","388804","82600","82600.0","129","0","NO"
"1","SeekableChannel.java","0","0","0","0","0","0","0","0","30","71","NO"
"1","SeekableInputChannel.java","0","0","0","0","0","0","0","0","34","88","NO"
"1","SeekableScanner.java","1","26","1","0","0","0","0","0","28","0","NO"
"1","SerializerDeserializer.java","0","0","0","117849","368326","486175","117849","117849.0","36","0","NO"
"1","StorageProperty.java","1","23","1","82600","306204","388804","82600","82600.0","92","0","NO"
"1","StorageUtil.java","1","40","1","82121","212666","294787","82121","82121.0","163","0","NO"
"1","Tablespace.java","0","0","0","51242","115196","166438","51242","51242.0","413","55","NO"
"1","TablespaceManager.java","0","0","0","16903","61846","78749","16903","16903.0","464","77","NO"
"1","TableStatistics.java","3","83","1","60749","138539","199288","60749","60749.0","132","0","NO"
"1","TextSerializerDeserializer.java","0","0","0","21979","50184","72163","21979","21979.0","228","0","NO"
"1","TupleComparator.java","0","27","1","0","0","0","0","0","32","49","NO"
"1","TupleRange.java","1","67","1","82350","224216","306566","82350","82350.0","103","0","NO"
"1","TestFrameTuple.java","1","68","1","0","0","0","0","0","80","0","NO"
"1","TestLazyTuple.java","2","151","1","27757","67950","95707","27757","27757.0","230","0","NO"
"1","TestTupleComparator.java","1","58","1","82577","284823","367400","82577","82577.0","163","0","NO"
"1","TestVTuple.java","1","119","1","51302","121398","172700","51302","51302.0","141","0","NO"
"1","AbstractHBaseAppender.java","0","0","0","71495","152828","224323","71495","71495.0","237","55","NO"
"1","ColumnMapping.java","0","0","0","28414","38089","66503","28414","28414.0","250","55","NO"
"1","HBaseBinarySerializerDeserializer.java","0","0","0","39567","67716","107283","39567","39567.0","136","55","NO"
"1","HBaseFragment.java","0","0","0","0","0","0","0","0","155","55","NO"
"1","HBaseFragmentSerde.java","0","0","0","0","0","0","0","0","60","130","NO"
"1","HBasePutAppender.java","0","0","0","56224","128780","185004","56224","56224.0","118","55","NO"
"1","HBaseScanner.java","0","0","0","28414","38089","66503","28414","28414.0","476","55","NO"
"1","HBaseStorageConstants.java","0","0","0","0","0","0","0","0","34","55","NO"
"1","HBaseTablespace.java","0","0","0","28414","38089","66503","28414","28414.0","1122","55","NO"
"1","HBaseTextSerializerDeserializer.java","0","0","0","0","0","0","0","0","80","55","NO"
"1","HFileAppender.java","0","0","0","0","0","0","0","0","166","55","NO"
"1","IndexPredication.java","0","0","0","0","0","0","0","0","52","55","NO"
"1","RegionSizeCalculator.java","0","0","0","0","0","0","0","0","150","114","NO"
"1","RowKeyMapping.java","1","23","1","82600","306204","388804","82600","82600.0","40","0","NO"
"1","SortedInsertRewriter.java","0","0","0","56224","128780","185004","56224","56224.0","120","55","NO"
"1","TestColumnMapping.java","0","0","0","116215","231739","347954","116215","116215.0","94","55","NO"
"1","TestHBaseTableSpace.java","0","0","0","56224","128780","185004","56224","56224.0","135","55","NO"
"1","AvroAppender.java","0","0","0","150175","271881","422056","150175","150175.0","210","21","NO"
"1","AvroScanner.java","0","0","0","157001","351755","508756","157001","157001.0","303","21","NO"
"1","AvroUtil.java","0","0","0","132915","241018","373933","132915","132915.0","77","21","NO"
"1","package-info.java","0","0","0","0","0","0","0","0","85","21","NO"
"1","FieldSerializerDeserializer.java","0","0","0","66502","110968","177470","66502","66502.0","39","50","NO"
"1","FileAppender.java","1","54","1","82350","223260","305610","82350","82350.0","100","0","NO"
"1","FileScanner.java","2","58","2","60888","140564","201452","60888","60888.0","114","0","NO"
"1","FileTablespace.java","0","28","1","18317","90287","108604","18317","18317.0","1161","0","NO"
"1","AbstractFileFragment.java","0","0","0","0","0","0","0","0","43","135","NO"
"1","FileFragment.java","3","79","2","61921","161024","222945","61921","61921.0","110","0","NO"
"1","FileFragmentSerde.java","0","0","0","0","0","0","0","0","66","130","NO"
"1","HashShuffleAppenderManager.java","0","0","0","144643","343056","487699","144643","144643.0","282","39","NO"
"1","HashShuffleAppenderWrapper.java","0","0","0","143976","336073","480049","143976","143976.0","184","39","NO"
"1","BSTIndex.java","2","452","1","51302","121398","172700","51302","51302.0","864","0","NO"
"1","IndexMethod.java","1","30","1","0","0","0","0","0","32","0","NO"
"1","IndexReader.java","1","34","1","0","0","0","0","0","35","0","NO"
"1","IndexWriter.java","0","33","1","0","0","0","0","0","33","0","NO"
"1","OrderIndexReader.java","1","42","1","0","0","0","0","0","45","0","NO"
"1","JsonLineDeserializer.java","0","0","0","30785","43428","74213","30785","30785.0","240","53","NO"
