"Version","Class","NFix","NRevision","NAuthor","LocAdded","LocDeleted","LocTouched","MaxLockAdded","AverageLockAdded","Size","Age","Buggy"
"1","/bookkeeper-common-allocator/src/main/java/org/apache/bookkeeper/common/allocator/OutOfMemoryPolicy.java","0","0","0","0","0","0","0","0","39","359","NO"
"1","/bookkeeper-common-allocator/src/main/java/org/apache/bookkeeper/common/allocator/package-info.java","0","0","0","0","0","0","0","0","21","359","NO"
"1","/bookkeeper-common-allocator/src/main/java/org/apache/bookkeeper/common/allocator/PoolingPolicy.java","0","0","0","0","0","0","0","0","45","359","NO"
"1","/bookkeeper-common-allocator/src/test/java/org/apache/bookkeeper/common/allocator/impl/ByteBufAllocatorBuilderTest.java","0","0","0","0","0","0","0","0","270","359","NO"
"1","/bookkeeper-http/http-server/src/main/java/org/apache/bookkeeper/http/AbstractHttpHandlerFactory.java","0","0","0","0","0","0","0","0","56","305","NO"
"1","/bookkeeper-http/http-server/src/main/java/org/apache/bookkeeper/http/HttpRouter.java","0","0","0","0","0","0","0","0","112","297","NO"
"1","/bookkeeper-http/http-server/src/main/java/org/apache/bookkeeper/http/HttpServer.java","0","0","0","0","0","0","0","0","114","297","NO"
"1","/bookkeeper-http/http-server/src/main/java/org/apache/bookkeeper/http/HttpServerLoader.java","0","0","0","0","0","0","0","0","67","297","NO"
"1","/bookkeeper-http/http-server/src/main/java/org/apache/bookkeeper/http/HttpServiceProvider.java","0","0","0","0","0","0","0","0","39","297","NO"
"1","/bookkeeper-http/http-server/src/main/java/org/apache/bookkeeper/http/NullHttpServiceProvider.java","0","0","0","0","0","0","0","0","52","305","NO"
"1","/bookkeeper-http/http-server/src/main/java/org/apache/bookkeeper/http/package-info.java","0","0","0","0","0","0","0","0","20","297","NO"
"1","/bookkeeper-http/http-server/src/main/java/org/apache/bookkeeper/http/service/ErrorHttpService.java","0","0","0","0","0","0","0","0","42","297","NO"
"1","/bookkeeper-http/http-server/src/main/java/org/apache/bookkeeper/http/service/HeartbeatService.java","0","0","0","0","0","0","0","0","36","297","NO"
"1","/bookkeeper-http/http-server/src/main/java/org/apache/bookkeeper/http/service/HttpEndpointService.java","0","0","0","0","0","0","0","0","30","297","NO"
"1","/bookkeeper-http/http-server/src/main/java/org/apache/bookkeeper/http/service/HttpServiceRequest.java","0","0","0","0","0","0","0","0","71","297","NO"
"1","/bookkeeper-http/http-server/src/main/java/org/apache/bookkeeper/http/service/HttpServiceResponse.java","0","0","0","0","0","0","0","0","57","297","NO"
"1","/bookkeeper-http/http-server/src/main/java/org/apache/bookkeeper/http/service/NullHttpService.java","0","0","0","0","0","0","0","0","38","297","NO"
"1","/bookkeeper-http/http-server/src/main/java/org/apache/bookkeeper/http/service/package-info.java","0","0","0","0","0","0","0","0","20","297","NO"
"1","/bookkeeper-http/vertx-http-server/src/main/java/org/apache/bookkeeper/http/vertx/package-info.java","0","0","0","0","0","0","0","0","20","297","NO"
"1","/bookkeeper-http/vertx-http-server/src/main/java/org/apache/bookkeeper/http/vertx/VertxAbstractHandler.java","0","0","0","0","0","0","0","0","93","297","NO"
"1","/bookkeeper-http/vertx-http-server/src/main/java/org/apache/bookkeeper/http/vertx/VertxHttpHandlerFactory.java","0","0","0","0","0","0","0","0","52","297","NO"
"1","/bookkeeper-http/vertx-http-server/src/main/java/org/apache/bookkeeper/http/vertx/VertxHttpServer.java","0","0","0","0","0","0","0","0","132","297","NO"
"1","/bookkeeper-http/vertx-http-server/src/test/java/org/apache/bookkeeper/http/vertx/TestVertxHttpServer.java","0","0","0","0","0","0","0","0","147","297","NO"
"1","/bookkeeper-server/src/main/java/org/apache/bookkeeper/auth/AuthCallbacks.java","0","0","0","0","0","0","0","0","31","268","NO"
"1","/bookkeeper-server/src/main/java/org/apache/bookkeeper/auth/AuthProviderFactoryFactory.java","0","0","0","0","0","0","0","0","108","225","NO"
