02/15/2016 09:36:21,tree 30819af01c3c245b594be8dab8a7fbeb6a63004f ------,TAJO-2074
02/15/2016 09:28:06,tree 705dba4aa84bef345a0a5159162d6ed7b2d78458 ------,TAJO-2074
02/15/2016 08:34:16,tree 9c16a82b1df8a62120a6be78d0049d2c6aa455bc ------,TAJO-1939
02/15/2016 07:51:30,tree d108d006fefe5979f024602748e15afafc37ce8a ------,TAJO-1939
02/15/2016 07:22:23,tree cf74fdc3e52826abd2661e5cb3fdd3087445ee1f ------,TAJO-2017
02/15/2016 07:08:44,tree 81f83c670b3e57c6ac110021533db8f883313c2c ------,TAJO-2017
02/15/2016 03:26:02,tree 4668beb2ae642884fe67f23133289cf3db8c5200 ------,TAJO-2073
02/15/2016 02:59:46,tree 11964232a5172e0af1ea951cc999d2106bbb3ab3 ------,TAJO-2073
02/05/2016 06:29:34,tree 43bfddfae0de7f4b1c4c0254eba490a71d812777 ------,TAJO-2072
02/05/2016 06:26:24,tree 3c56bbfccfdc061dff9bfd77cc57ec16d8f93cc3 ------,TAJO-2072
02/05/2016 06:12:56,tree 813ac687dad9bbeef957686fd879cf496e4e0ce8 ------,TAJO-858 
02/05/2016 06:07:59,tree 339d4cd42e9e8efdc7bd35f5d840b093d2b95eae ------,TAJO-858 
02/05/2016 05:02:08,tree 436857f646502c962bd1fe4feb50ecb08f393509 ------,TAJO-2070
02/05/2016 04:53:01,tree 53e543f1dd596f789be95a19be50bc62cf97a187 ------,TAJO-2070
02/01/2016 02:49:14,tree 669ca86b934ea6e2513bef75af97784deeb37903 ------,TAJO-2052
01/27/2016 23:18:21,tree 196e00c41673c266bf461ca74298aeeddc4d0d34 ------,TAJO-1940
01/07/2016 06:59:31,tree 266481a93245643738b2965de1ca153f0ff25fe6 ------,TAJO-1991
01/28/2016 17:48:29,tree abe3647ab2419effa5471bfa9754c8b59d31efed ------,TAJO-2007
01/28/2016 10:11:06,tree b7d4d1384af45956a197b3b4c85592d3d4a1a920 ------,TAJO-2066
01/28/2016 10:09:01,tree 6d3c14d1d129d6f51a5ff59f162271a0a2be830a ------,TAJO-2066
01/28/2016 08:25:31,tree 3c5e8090fb22a2637fa94098d0e068e431872dd6 ------,TAJO-2065
01/28/2016 08:23:38,tree 9b2be94839ef59ef99d6b13250369441f7152db9 ------,TAJO-2065
01/28/2016 07:54:31,tree 6944bf919a727f0f01f4c763fe07d5f3a1130a07 ------,TAJO-2065
01/28/2016 07:53:25,tree 23e34d5ca54578cf4759e712ec0ac1577f8d3b4b ------,TAJO-2065
01/28/2016 07:29:15,tree 588010d7da8460403f2748b8f1d856ba6ee9e97b ------,TAJO-2036
01/28/2016 07:25:11,tree 331b5481d350c1c8b5c128279318a1bac1e294b9 ------,TAJO-2036
01/19/2016 22:31:23,tree 422bddcc60b32535b04dc27293dcfb91b4d31d07 ------,TAJO-1921
01/27/2016 23:18:21,tree 7fedf735be5ad6d3dbd21466fe85cda797811593 ------,TAJO-1940
01/22/2016 10:38:57,tree 59eec81e198a56054085c945da6e625e636d4302 ------,TAJO-2061
01/22/2016 10:36:09,tree 6d8c0a9bbc2d8921de2afba7cb239d948507d062 ------,TAJO-2061
01/22/2016 10:20:19,tree 8c35757bde8a38838601365810ece5524f4672c8 ------,TAJO-2062
01/22/2016 09:59:46,tree 25220efa2860ecd31b1212d077162f5a672adad2 ------,TAJO-2060
01/22/2016 09:57:29,tree c49de7da348f1d9bed5a245902c71fd3e86822ba ------,TAJO-2060
01/22/2016 08:18:39,tree e002174fecf2591758d6739ad1a22b6cfc88184c ------,TAJO-2048
01/22/2016 08:04:20,tree 07bcbfe555e5e7cc8587025be44b933cb535cde4 ------,TAJO-2048
01/20/2016 11:32:27,tree badd6774de43116a33835ec6e0ee27960bd2e4c8 ------,TAJO-2050
01/20/2016 11:30:07,tree 5540638fca3abb828847b479626c5370a4807308 ------,TAJO-2050
01/19/2016 22:31:23,tree 33a5ba4dfc1c4704b54d7abd81800a234946e017 ------,TAJO-1921
01/18/2016 08:11:59,tree 5d5240700ef2c3f28e52416a6301d1c0483e6b43 ------,TAJO-1740
01/18/2016 08:08:43,tree b44586b7c1974c2adb5b92a44f70938aaa3121c4 ------,TAJO-1740
01/18/2016 03:27:07,tree 936c21f701b6ca4f6ed7b106b50860ae36894f73 ------,TAJO-2053
01/18/2016 03:24:17,tree 3eed1cc68716cf44418505e9301f131657f61637 ------,TAJO-2053
01/18/2016 03:07:04,tree 832f512d0bdcaa3044008ee59cc2b9363a124a04 ------,TAJO-2057
01/18/2016 03:02:25,tree 1d5bc7c026b8b4191de4787a3a0f0e7781e360a7 ------,TAJO-2057
01/15/2016 08:21:32,tree 888baa59f79086aab69ab19ab84d28a57ba8f11b ------,TAJO-2032
01/15/2016 08:07:15,tree 7c254bdd690a75c16ec9391682a8a596a6f748f7 ------,TAJO-2032
01/14/2016 18:47:45,tree c92a14aef2c563f014d9ea57d6658e07df6d226b ------,TAJO-1971
01/12/2016 06:49:23,tree ade5dae47ddc933a30f69f1516a0cfccb93f5e5c ------,TAJO-2041
01/12/2016 06:42:35,tree 6368a782e7020b6df8e16232651dce8e86725e34 ------,TAJO-2041
01/12/2016 03:32:55,tree a00df823a17397d4bf94e71f70138e9b553f29b1 ------,TAJO-2038
01/12/2016 03:20:14,tree e01c5f5e8c279353a27e267b5ceddf9e76cc65a2 ------,TAJO-2038
01/07/2016 07:25:44,tree 0556afa5eb16a4789c86d1a7ac5867d3573bc6f2 ------,TAJO-2040
01/07/2016 07:23:51,tree f0c358cab1c22c90a5830c44259b3f9f47022a6d ------,TAJO-2040
01/07/2016 07:16:35,tree 330a0b168e051acc8dc57afcbabe814a87559f41 ------,TAJO-2035
01/07/2016 06:59:31,tree b9ac815bd3015b6c93e262cdcb8e1a80253b7fab ------,TAJO-1991
01/07/2016 06:56:42,tree 46b4dc20dfdb33dabfdf23df2c79c20d93530d84 ------,TAJO-2018
01/07/2016 06:47:00,tree 21ce1974064ffbdacc6a2499d72695d6b5efd551 ------,TAJO-2018
01/06/2016 10:07:02,tree f57b15351e3cf5c7a5d7b2750c2bc3afe8faa00b ------,TAJO-2034
01/06/2016 08:57:15,tree c2dfe68d93f0c82a4e4fadb8fe83b20958ec4801 ------,TAJO-2034
01/06/2016 08:46:52,tree 5ed2172c38c157a08475dff8d0a57f0a98e5aadc ------,TAJO-1705
01/06/2016 08:45:48,tree a5077d49754a37b35ea46d139cbd7984d526b8b4 ------,TAJO-1705
01/06/2016 08:44:07,tree 8040ec9efa4aa5523f5f34b3c04af043532b11bc ------,TAJO-2028
01/06/2016 08:42:37,tree 4a722fa497d984430bf6128e8df06ea51d9a6f36 ------,TAJO-2028
01/06/2016 08:34:54,tree a2251dfd0d864307e9ae4b2ccde45a8f3eed282e ------,TAJO-1999
01/06/2016 08:25:01,tree 85de94009affbd437e12b87a5347fc10deb878d2 ------,TAJO-2037
01/06/2016 08:23:07,tree 09c4a1bc71cb482eb88569d9638f0246767bd515 ------,TAJO-2037
12/29/2015 14:04:04,tree a731254cd7c421a69c20c23dc23dc26f573ee2be ------,TAJO-1950
12/25/2015 16:27:29,tree 4f4b0549a2a2798d332533669322fa2a8bb43a46 ------,TAJO-1944
12/24/2015 10:19:02,tree 6518d85da61c4a8b491f34374dd81c003e3bb7d5 ------,TAJO-1950
12/24/2015 10:17:56,tree d3808a3fd34fc6ee4778146ba134bbc3d3384ee3 ------,TAJO-1950
12/24/2015 07:28:31,tree adb91f4a781d440643649b8f8e4281428932a7db ------,TAJO-1858
12/24/2015 07:26:31,tree 8fa570fca36be7a8e8fe4ae419ef5a2fe5c9f8ce ------,TAJO-1858
12/21/2015 11:15:56,tree 58c29e14b627575192fc3a11baa03db04aa53f14 ------,TAJO-1997
12/17/2015 09:26:13,tree eb1b19f551c4873866b2ab999d2be0d41424fe90 ------,TAJO-2007
12/17/2015 07:03:50,tree a0b38f722f952d46cb98672aa178169eee2c29c5 ------,TAJO-2025
12/17/2015 07:01:50,tree c16681d633ba3e52b8692182c8fcb7c479b9327a ------,TAJO-2025
12/17/2015 04:12:39,tree cae200beab867d946ca1411da37e33548415d320 ------,TAJO-2022
12/16/2015 08:34:56,tree a1c499cbf56dddfc3e208dd30ebdd1da8f2974d4 ------,TAJO-2024
12/16/2015 08:34:56,tree fcaa47e4e0ca0814d1c6bfc89864c24a40342341 ------,TAJO-2024
12/16/2015 06:53:46,tree 619838c23f8444b98cb9295fb954b1f83ef01708 ------,TAJO-2020
12/15/2015 07:46:39,tree 5a872c06c234af3835658ee29cbd85e57846000a ------,TAJO-2021
12/14/2015 09:41:31,tree 18ffbae40c2053e793d191645aac9dcd13c1ce13 ------,TAJO-1990
12/14/2015 07:18:57,tree 16de8ee8d74ba89461f029fc3ca3480a74f6f2e2 ------,TAJO-1990
12/14/2015 04:42:57,tree c331d0abd1ec139917635e242d1358f9d282be09 ------,TAJO-2019
12/14/2015 04:40:00,tree ed864de234c457288a214bdbf4c0d03099fafb5a ------,TAJO-2019
12/14/2015 04:37:15,tree 896e0f6034d535e11b8a9c1428be9b18e4d60254 ------,TAJO-2019
12/10/2015 07:50:53,tree b9d93a2646b405d17fe760de9ab9e90b199b8f12 ------,TAJO-2016
12/10/2015 07:46:33,tree c3bbf87cec99878f9c652abbe9dde795f6843a38 ------,TAJO-2016
12/10/2015 06:39:26,tree 682409587c9430fc3117858eda72d4c83c55f8be ------,TAJO-2013
12/10/2015 06:30:22,tree 7e194e273ad4c03c43924525d50fe8e499b87c42 ------,TAJO-2013
12/09/2015 10:20:46,tree fed397fb1b889bfbc0ea5c48a7cad6839ce6976a ------,TAJO-2014
12/09/2015 10:17:38,tree affb2778466fc7d2edd8c33aa9187e804bc29a6b ------,TAJO-2014
12/09/2015 10:07:42,tree 873ddc2953b2a2fc56e838bc844fd8b07e711d58 ------,TAJO-1994
12/09/2015 10:05:10,tree dc829fd7bc68a3627cb8a2ae01a40edb48045c3b ------,TAJO-1994
12/09/2015 08:10:44,tree f062c1d7e6ba7681291b17d96c5a387e492703d9 ------,TAJO-1973
12/09/2015 07:46:20,tree ff1a67de7c1797da077a62e077223d7a98757cbd ------,TAJO-1973
12/05/2015 18:16:26,tree 7789b8ff9b5113696794f2114768e90b4d388647 ------,TAJO-1992
12/05/2015 17:56:06,tree f908153deec393d1f8b7306717ff1e845238915a ------,TAJO-1993
12/07/2015 06:08:05,tree 13d07b931987d13601f059a88b7488501422c75a ------,TAJO-2000
12/07/2015 06:05:44,tree 13067549ec4a559ba18c99b659c123162ee65d16 ------,TAJO-2000
12/07/2015 05:49:50,tree be244076d26fdc7ed8b84273466c628c1c11863a ------,TAJO-2000
12/05/2015 18:16:26,tree eee087813d35512bc1c57772e373fdaa371b7466 ------,TAJO-1992
12/05/2015 17:56:06,tree 398fe03ea9b9b2387931518fd98b6d8206974338 ------,TAJO-1993
12/04/2015 09:22:27,tree 73808670279189eeac1c03782d6b664f733de432 ------,TAJO-2005
12/04/2015 04:04:54,tree abf381fbb509e68bb62db1b197dc80ce04c6f3c0 ------,TAJO-2010
12/04/2015 03:38:32,tree b17d1aacfbf86fd9330e1d779a98e6ff67838b02 ------,TAJO-2010
12/04/2015 03:37:24,tree 684119b3b4c98f2b4de6f5e6afe2c7cdeaf448ed ------,TAJO-2010
12/03/2015 08:54:36,tree 06cb039e9c606ead87746d3186cd5e45865f1fb5 ------,TAJO-1948
12/03/2015 07:59:30,tree 900ca3e125754a70c99352fd32b5aa3223e84102 ------,TAJO-1979
12/03/2015 07:49:26,tree d8a715d52e3debc216eebf2915df161d50a029ab ------,TAJO-1979
12/03/2015 07:42:07,tree bdf8a7e88c9e4e48a4115a28b70c4a617fcb71bb ------,TAJO-1998
12/03/2015 07:40:07,tree 069b618667fc6f1ebd00bd85c173272b87a4f7e5 ------,TAJO-1998
12/03/2015 07:12:26,tree 4bc9c45040733ba034a83b4ede55ca8e7c8d8d74 ------,TAJO-2004
12/03/2015 06:41:14,tree 3ab28b7232e98e01f69f1d448ff067e8b25af545 ------,TAJO-2001
12/03/2015 06:39:46,tree afbe44d5ab51b1d26293e990bc9ba2bd0af744f5 ------,TAJO-2001
12/03/2015 04:29:09,tree 262a8f2a006c354ffee624b95543f8a0a1ba51db ------,TAJO-1960
12/02/2015 13:43:02,tree 6962cd29e4905c2ad93753fa83ff89ccd586ab9b ------,TAJO-1855
12/02/2015 13:41:13,tree 60c9bb30063b63673205fc136995c9244bc597b3 ------,TAJO-1855
12/02/2015 13:29:09,tree dd8bc2626c497e8bbd148d27430d5c8dd533edfa ------,TAJO-1854
12/02/2015 13:27:35,tree f384ee93a7f60c0902d9b5f6640ebd2853b7c462 ------,TAJO-1854
12/02/2015 10:25:31,tree bb93bca8fe2d8ffa47d7169537a4ab15e088e3ba ------,TAJO-2003
12/02/2015 10:23:54,tree 3c2d16c79203d76d3bd64cb943a91d24fc06fae2 ------,TAJO-2003
11/30/2015 08:24:02,tree 26935e68725c43f9f28225355430d4c72c244a3c ------,TAJO-1753
11/30/2015 08:21:32,tree ec74cdb138f9bfbdfbe6df4dbede0964179df086 ------,TAJO-1753
11/27/2015 04:41:22,tree 6835ba31f6e523c43c1e78e7b2103328bba1a06e ------,TAJO-1985
11/27/2015 04:34:43,tree 8f9d70c41ee2d8ab743e9f6bedb959b12237c82d ------,TAJO-1985
11/27/2015 03:56:00,tree b9e322b745399b157b0b2f801e7c566c7ce51051 ------,TAJO-1856
11/27/2015 03:53:51,tree 3d79f9048e3e51006b8c8f9f216bd9b33f14740c ------,TAJO-1856
11/26/2015 17:43:57,tree 59de467242aa0e67bc17044696be4746d729d2da ------,TAJO-1962
11/26/2015 17:42:31,tree 40efbe67c4c643b21da745040abfc9725674d6d2 ------,TAJO-1962
11/26/2015 06:03:38,tree 2c094607b6482a554ebca6b594e740f6971c306b ------,TAJO-1922
11/26/2015 05:57:43,tree 466067d61f6badc58bf4d40a2b1c96c7066d2a4d ------,TAJO-1922
11/26/2015 04:04:08,tree 8d477b9587c3a8f61f16ecb09b7c3c1546d273a9 ------,TAJO-1983
11/26/2015 03:57:02,tree c765f3e91c22b1258f998f8e071288e9c3626446 ------,TAJO-1983
11/26/2015 03:18:48,tree 246fb2d25d9120fa27af914b6cd6789c8914117a ------,TAJO-1967
11/26/2015 02:35:31,tree 924561f96f6c7c5d24c7a4eb0a937893cdc2c4d8 ------,TAJO-1947
11/26/2015 02:32:03,tree 3eb448f24046bd8ea8f7ab4465dd414ba25e1a51 ------,TAJO-1857
11/26/2015 01:40:56,tree c64087e934b52e00487ea3693e5dec7bdec53723 ------,TAJO-1857
11/26/2015 01:23:44,tree 2a335cd901193f09ccfeff4594c7c285022beeb0 ------,TAJO-1862
11/25/2015 09:47:35,tree b2dd22342ced27f29adde8cd8f2d3c09b9b5da12 ------,TAJO-1989
11/25/2015 05:37:08,tree 04f021e28c17ba61fde779d135151d95e00c4f39 ------,TAJO-1986
11/25/2015 05:34:18,tree 4e9191605e987907700ffa769babfc9dd524dac5 ------,TAJO-1988
11/24/2015 01:54:45,tree 605bc2aea80e659ca90d2662fff4526c54a31a97 ------,TAJO-1984
11/21/2015 16:12:21,tree 43758335c9bf35766f0f002130cd31b113862c78 ------,TAJO-1980
11/21/2015 16:07:01,tree 19204be78d5b5f9635c6ad7cc9a6bc13f6d1c00d ------,TAJO-1980
11/18/2015 13:14:20,tree b33a8fe0677a06997fb5cb1627e0d368fcfe85c1 ------,TAJO-1981
11/18/2015 13:12:25,tree cb5257bf61ec4c35cbcec104eab5619642da890e ------,TAJO-1981
11/18/2015 07:23:13,tree 37364654044ad10bd284ac588c87d01387f0911a ------,TAJO-1946
11/18/2015 05:57:04,tree 69b72de5e0eb81bc923447a2f5359e714f6d1f30 ------,TAJO-1935
11/18/2015 05:53:30,tree 4755307e45d39634bf1006425c53a147ecdd87c7 ------,TAJO-1935
11/17/2015 04:24:21,tree b5f98fba0b326896bc3c8200d3cfbbcaddbe08fc ------,TAJO-1271
11/17/2015 04:00:43,tree d7430319cf3067e53cbe43426fac2bb9bef4c9d5 ------,TAJO-1271
11/17/2015 03:30:11,tree 229513fa235c123926d7cc4847e356c606ee3128 ------,TAJO-1977
11/17/2015 03:28:14,tree 74bc0ea214ceaea8f8c51c1f5e70640f5d64ddb5 ------,TAJO-1977
