"2014-08-20","tree 5f718fa221059230d2a9df92a95ad591a0710c97 ------","UnaryEval.java","TAJO-1008"
"2015-07-31","tree b2ad6d73ac98f17c4577265b96781b82938ea4fa ------","Query.java","TAJO-1346"
"2015-08-27","tree 3b199da192d00b7376da82433a6c64c397ab0214 ------","Query.java","TAJO-1801"
"2015-04-06","tree b0d2a422309f957ad3ec8a0c376b1d8ea14e4294 ------","UnaryEval.java","TAJO-1499"
"2014-11-11","tree 72d05b4887ee1e3f7748f97c562a3017924462b8 ------","Query.java","TAJO-1026"
"2014-07-09","tree c3972fc738871960d4bb95542263a50d059d068e ------","WindowFunctionEval.java","TAJO-774 "
"2014-10-25","tree c8fb43b64c098624a44b0ecaefe2f4e6d998cca0 ------","WindowFunctionEval.java","TAJO-1125"
"2015-05-28","tree 893bd4eb9d69e7552634c5a719b56bd16b52b8db ------","Query.java","TAJO-1130"
"2015-04-29","tree 25b73c66d2988a00adb7cd80054f240bb985cb4b ------","WindowFunctionEval.java","TAJO-1562"
"2013-12-06","tree 3401e3a18f5ad4bd8c70dff4b28dc522f9fc391a ------","Query.java","TAJO-387 "
"2015-04-06","tree b0d2a422309f957ad3ec8a0c376b1d8ea14e4294 ------","WindowFunctionEval.java","TAJO-1499"
"2014-02-17","tree db5db496c569b60f528ff9742c8078fde6630fe2 ------","Query.java","TAJO-305 "
"2014-12-30","tree 97597d9faf38795814bd37602d858d513da2bb77 ------","WindowFunctionEval.java","TAJO-269 "
"2014-12-22","tree 569505b6a0fdba02bc168c4f960009e1a314c1cf ------","Query.java","TAJO-1262"
"2014-01-17","tree ad3edd10cb0c0d2ac33efec5eff72df6693e3289 ------","ExprAnnotator.java","TAJO-501 "
"2015-04-18","tree 7bcb4c317c1eff89cd406122cde83ba2f1639571 ------","ExprAnnotator.java","TAJO-1344"
"2014-03-20","tree 4816bbf5b72fbf32f30631c9dc93b30a607aa700 ------","Query.java","TAJO-353 "
"2014-10-25","tree c8fb43b64c098624a44b0ecaefe2f4e6d998cca0 ------","ExprAnnotator.java","TAJO-1125"
"2014-05-22","tree af2f7df16770660a17edac3c03b939f4f48cc0ae ------","ExprAnnotator.java","TAJO-825 "
"2014-07-09","tree c3972fc738871960d4bb95542263a50d059d068e ------","ExprAnnotator.java","TAJO-774 "
"2015-07-20","tree f8c31f54b089f29f99fe97f5a873477b32dac66b ------","Query.java","TAJO-1397"
"2014-12-08","tree 271c69aaee96dcc0f46c4b6236cfef8b07097a5d ------","ExprAnnotator.java","TAJO-1234"
"2015-09-23","tree 5ec1e1bfd8aed4b0e744b4257f50f763ee704012 ------","ExprAnnotator.java","TAJO-1832"
"2014-08-13","tree 8d47d44b14750d05a6eddec0fff0b71fbd1c27e0 ------","ExprAnnotator.java","TAJO-895 "
"2015-07-22","tree 65ab31bc1b1a63f495c5218f56a2e85339ca4898 ------","ExprAnnotator.java","TAJO-1691"
"2014-04-30","tree a4e423c2cc4c4a76235acba68cad7b84b3a40519 ------","ExprAnnotator.java","TAJO-797 "
"2015-09-23","tree 3e9975e532cdda401b34b903c69d6f33dca2429c ------","ExprAnnotator.java","TAJO-1844"
"2014-07-11","tree 929f51d04fa0a541eff5d234ef00a18a69f14cca ------","Query.java","TAJO-925 "
"2014-10-01","tree 16c2fcdd3de05bf6e7278aab4388daf626ae2e02 ------","Query.java","TAJO-1074"
"2013-09-16","tree 35a3ff0c8eacb0aac7eb2b50693870ac5562b3a3 ------","Query.java","TAJO-184 "
"2015-09-23","tree 3e9975e532cdda401b34b903c69d6f33dca2429c ------","Query.java","TAJO-1844"
"2015-08-13","tree fc3476cbdee53abfd546564387e83dce2e8a8715 ------","SessionConnection.java","TAJO-1748"
"2015-08-26","tree 97495ad14ceafc59527f353a3fac55110bff15b4 ------","Query.java","TAJO-1798"
"2015-03-17","tree bf09173a538ed7487e148c0bb4716ff76f648775 ------","SessionConnection.java","TAJO-1405"
"2013-09-13","tree 451e5877d2586671dec9e6c6a32fcd17e9ed7032 ------","Query.java","TAJO-178 "
"2014-08-18","tree 524359117f0485359edf24a5db95ebae6846228a ------","Query.java","TAJO-985 "
"2013-11-25","tree d96b8c5e88659170c010ff082d7ff46f1e1d703d ------","Query.java","TAJO-325 "
"2015-03-03","tree a782e6bf1b3954dc0f0c2160eee939510e6f9ccd ------","Query.java","TAJO-1362"
"2015-03-12","tree bd242b1946fd9457839ccbe7c8797685914a73af ------","SessionConnection.java","TAJO-1394"
"2014-12-12","tree f363896ea011a6b0a75b8e5f226dcf6e8aa59348 ------","Query.java","TAJO-1233"
"2015-08-14","tree 3d3fbd64c345b44711b8ebddc651664d325d6344 ------","ExprAnnotator.java","TAJO-680 "
"2014-10-28","tree 0752081e7bbd88b2732eaafa8ec6ea7f57a3c322 ------","TajoClientImpl.java","TAJO-1140"
"2014-04-08","tree 0c1de604578be2ca436e79a488c74475dcc9dd93 ------","ExprAnnotator.java","TAJO-728 "
"2015-01-28","tree b3e6522292bf7ce11cfccb658e6b3b6a051a3860 ------","TajoClientImpl.java","TAJO-1306"
"2015-02-14","tree 2c0dfb9b67f7d6cc875d02eedec680bc2b43db8c ------","TajoClientImpl.java","TAJO-1160"
"2015-08-13","tree fc3476cbdee53abfd546564387e83dce2e8a8715 ------","ExprAnnotator.java","TAJO-1748"
"2015-09-14","tree afe8f36923551eff8520dd0035c4ee372513fed7 ------","TajoClientImpl.java","TAJO-1340"
"2014-08-23","tree e55c2e61e738f238111bd75936abce933fee5279 ------","ExprAnnotator.java","TAJO-906 "
"2015-09-24","tree de12043ab0c8b79f499089090b390b5deb2e8fca ------","Query.java","TAJO-1493"
"2014-12-01","tree 550348b756ff327b70df929dd9c8fcd28700313c ------","Query.java","TAJO-1211"
"2014-07-15","tree 6ba8f49a7dc0b152671719e8c2ca3a82f55b8025 ------","Query.java","TAJO-20 I"
"2014-01-26","tree 80e3322f064939434ed0baebd95852f8ea501f50 ------","Query.java","TAJO-475 "
"2015-07-30","tree d45c7f175d9f7bb5c0ee41a45982c33bfd7281d7 ------","Query.java","TAJO-1300"
"2015-09-16","tree d884e58e9e80075198275a2d8413068787bb5200 ------","Query.java","TAJO-1813"
"2014-07-22","tree 40c03f6444d3f69387daae3970e8bc9bfc10958a ------","ExprAnnotator.java","TAJO-939 "
"2014-11-11","tree 72d05b4887ee1e3f7748f97c562a3017924462b8 ------","TajoClientImpl.java","TAJO-1026"
"2015-04-05","tree 527f0722153befd8dc262d0a45fb00b5f78e8cb9 ------","TajoClientImpl.java","TAJO-1400"
"2015-08-13","tree fc3476cbdee53abfd546564387e83dce2e8a8715 ------","TajoClientImpl.java","TAJO-1748"
"2014-03-01","tree 7add06d830401c1a47c918862a75e73df9e993da ------","Query.java","TAJO-589 "
"2015-09-25","tree 35bb3dbbf8d2be327e14dfa087e836e67eb67a9b ------","TajoClientImpl.java","TAJO-1890"
"2014-01-22","tree a56c4c24edfac1c2c452688f800eea50144e7337 ------","Query.java","TAJO-543 "
"2015-07-20","tree 5bbce701c4c561072542be6ec3728d0cb9bdf97e ------","ExprAnnotator.java","TAJO-1670"
"2015-09-24","tree de12043ab0c8b79f499089090b390b5deb2e8fca ------","TajoClientImpl.java","TAJO-1493"
"2014-01-20","tree 0cf61903f1e155d7693b5addf482ccbe34c8717c ------","ExprAnnotator.java","TAJO-409 "
"2015-09-11","tree cb1f50db7edeedf68e64b45b105f44e3ffa98801 ------","TajoClientImpl.java","TAJO-1739"
"2015-04-29","tree 25b73c66d2988a00adb7cd80054f240bb985cb4b ------","ExprAnnotator.java","TAJO-1562"
"2015-07-30","tree d45c7f175d9f7bb5c0ee41a45982c33bfd7281d7 ------","TajoClientImpl.java","TAJO-1300"
"2014-12-07","tree 5a3739446f5f281ee38ba0b29fe8bb01f4370a13 ------","Query.java","TAJO-1213"
"2014-10-28","tree 0752081e7bbd88b2732eaafa8ec6ea7f57a3c322 ------","TajoClientUtil.java","TAJO-1140"
"2015-08-13","tree fc3476cbdee53abfd546564387e83dce2e8a8715 ------","TajoClientUtil.java","TAJO-1748"
"2014-05-12","tree db83607119a22d4e8b5c7deb1fe6a7946d666a08 ------","Query.java","TAJO-803 "
"2015-06-23","tree 194c7d86de838451d53c66955b6fcc07c16b31c7 ------","TajoClientUtil.java","TAJO-751 "
"2015-02-14","tree 2c0dfb9b67f7d6cc875d02eedec680bc2b43db8c ------","TajoClientUtil.java","TAJO-1160"
"2014-12-12","tree da3e2ebeb75da3230b034f5e0c3a7a63d37128e1 ------","TajoClientUtil.java","TAJO-1241"
"2014-12-08","tree 271c69aaee96dcc0f46c4b6236cfef8b07097a5d ------","TajoClientUtil.java","TAJO-1234"
"2015-02-05","tree bbedd3424c95fcfbb85dc30d45cfc0f051d456e4 ------","ExprAnnotator.java","TAJO-919 "
"2015-02-05","tree bbedd3424c95fcfbb85dc30d45cfc0f051d456e4 ------","ExprAnnotator.java","TAJO-919 "
"2015-07-24","tree d31cfa6d1c94d8e35390559e54e81d8ac393e080 ------","TajoClientUtil.java","TAJO-1701"
"2015-08-04","tree c7e367ee88da508152b027593f5f1767d6c21a4f ------","ClientDelegate.java","TAJO-1699"
"2015-08-04","tree c7e367ee88da508152b027593f5f1767d6c21a4f ------","ClientDelegateFactory.java","TAJO-1699"
"2015-08-04","tree c7e367ee88da508152b027593f5f1767d6c21a4f ------","ClientConnectionException.java","TAJO-1699"
"2014-08-21","tree a483c1e37aa8101a1f8ff2c1281e54544af58bca ------","Query.java","TAJO-992 "
"2015-08-04","tree c7e367ee88da508152b027593f5f1767d6c21a4f ------","ClientUnableToConnectException.java","TAJO-1699"
"2015-08-04","tree c7e367ee88da508152b027593f5f1767d6c21a4f ------","LegacyClientDelegate.java","TAJO-1699"
"2015-08-13","tree fc3476cbdee53abfd546564387e83dce2e8a8715 ------","LegacyClientDelegate.java","TAJO-1748"
"2015-09-23","tree 6b1b5e0fac0a0299c7f6e3704fc20780febf15ad ------","LegacyClientDelegate.java","TAJO-1860"
"2015-09-10","tree 9c259919fa300e7b744deecd7038efd261e0681b ------","LegacyClientDelegate.java","TAJO-1825"
"2014-05-21","tree 0fa6125224c68bf71b4935924e6efdb8019534cb ------","Query.java","TAJO-819 "
"2014-04-24","tree c78f790cd6a5126262ae07fa1b07466d489d804c ------","ExprAnnotator.java","TAJO-761 "
"2013-08-26","tree a099cb94575d787e4859bed702986a12d035d430 ------","QueryJobEvent.java","TAJO-127 "
"2015-06-02","tree 75c632e64bc3ff2d4de478c409a4b72ea40bfcde ------","ExprAnnotator.java","TAJO-1450"
"2014-02-17","tree db5db496c569b60f528ff9742c8078fde6630fe2 ------","QueryJobEvent.java","TAJO-305 "
"2013-08-14","tree 355ff41a4fb4d242e27c98a04bf41ab45e279f07 ------","QueryMaster.java","TAJO-91 L"
"2015-07-20","tree f8c31f54b089f29f99fe97f5a873477b32dac66b ------","QueryMaster.java","TAJO-1397"
"2015-01-08","tree 55d69a40367f9172a88fd9d84a880c32b0ba4b69 ------","QueryMaster.java","TAJO-1279"
"2015-01-28","tree b3e6522292bf7ce11cfccb658e6b3b6a051a3860 ------","QueryMaster.java","TAJO-1306"
"2014-08-18","tree 524359117f0485359edf24a5db95ebae6846228a ------","QueryMaster.java","TAJO-985 "
"2013-10-21","tree 4bcf849e612d94aee0852fea46b47f3e3df73b63 ------","QueryMaster.java","TAJO-261 "
"2015-09-03","tree 3943723c0e58682b2b0d1e20dd34c57d2a822c26 ------","QueryMaster.java","TAJO-1810"
"2013-08-26","tree a099cb94575d787e4859bed702986a12d035d430 ------","QueryMaster.java","TAJO-127 "
"2013-10-28","tree 3a7d7bba7c47b8c9e89532913b4a554f372aae43 ------","QueryMaster.java","TAJO-274 "
"2014-01-17","tree ad3edd10cb0c0d2ac33efec5eff72df6693e3289 ------","ExprNormalizer.java","TAJO-501 "
"2014-10-25","tree c8fb43b64c098624a44b0ecaefe2f4e6d998cca0 ------","ExprNormalizer.java","TAJO-1125"
"2015-08-04","tree c7e367ee88da508152b027593f5f1767d6c21a4f ------","QueryFuture.java","TAJO-1699"
"2015-09-23","tree 3e9975e532cdda401b34b903c69d6f33dca2429c ------","ExprNormalizer.java","TAJO-1844"
"2015-08-04","tree c7e367ee88da508152b027593f5f1767d6c21a4f ------","TajoClient.java","TAJO-1699"
"2015-08-19","tree 1f63840fce51e4440aa8e9ee0ec06a2d717e28dd ------","TajoClient.java","TAJO-1757"
"2014-06-26","tree ecadfe82524feaf6163d953c6c9d130bc74a734d ------","ExprNormalizer.java","TAJO-884 "
"2015-09-23","tree 6b1b5e0fac0a0299c7f6e3704fc20780febf15ad ------","TajoClient.java","TAJO-1860"
"2013-12-06","tree 36fe626eb4aca29134396f5d5c6b092205d6ad52 ------","QueryMaster.java","TAJO-268 "
"2014-09-22","tree c226e9100baeddbfe3e73d0061fd667dfd19925a ------","FetchResultSet.java","TAJO-910 "
"2015-07-22","tree 65ab31bc1b1a63f495c5218f56a2e85339ca4898 ------","ExprNormalizer.java","TAJO-1691"
"2015-06-23","tree 194c7d86de838451d53c66955b6fcc07c16b31c7 ------","FetchResultSet.java","TAJO-751 "
"2015-04-05","tree 527f0722153befd8dc262d0a45fb00b5f78e8cb9 ------","FetchResultSet.java","TAJO-1400"
"2015-02-14","tree 2c0dfb9b67f7d6cc875d02eedec680bc2b43db8c ------","FetchResultSet.java","TAJO-1160"
"2013-09-29","tree 4ee5c211ad9f8689b4352eda41b1fee9afe91377 ------","QueryMaster.java","TAJO-214 "
"2013-09-13","tree 451e5877d2586671dec9e6c6a32fcd17e9ed7032 ------","QueryMaster.java","TAJO-178 "
"2015-09-14","tree afe8f36923551eff8520dd0035c4ee372513fed7 ------","FetchResultSet.java","TAJO-1340"
"2014-04-24","tree c78f790cd6a5126262ae07fa1b07466d489d804c ------","ExprNormalizer.java","TAJO-761 "
"2013-09-09","tree 4bbcfc74a7d092039331546dfc7d0fe7da9d6bde ------","QueryMaster.java","TAJO-149 "
"2014-02-24","tree 064ae959512a84b91e94ffa0639a34084f15cc62 ------","ExprNormalizer.java","TAJO-619 "
"2014-07-09","tree c3972fc738871960d4bb95542263a50d059d068e ------","ExprNormalizer.java","TAJO-774 "
"2014-02-04","tree 97a2c1dc2633c5213fe2b054f045c6094de657e6 ------","MetaDataTuple.java","TAJO-36 I"
"2013-11-18","tree 6130267a4aa73f80972b13989dce70ff2f3fc432 ------","MetaDataTuple.java","TAJO-176 "
"2015-07-24","tree fec3a13892a507b9399470e9cac0571edd1e6b09 ------","QueryMaster.java","TAJO-1702"
"2014-07-22","tree 40c03f6444d3f69387daae3970e8bc9bfc10958a ------","ExprNormalizer.java","TAJO-939 "
"2014-11-11","tree 72d05b4887ee1e3f7748f97c562a3017924462b8 ------","QueryMaster.java","TAJO-1026"
"2015-06-02","tree 75c632e64bc3ff2d4de478c409a4b72ea40bfcde ------","MetaDataTuple.java","TAJO-1450"
"2015-07-20","tree 5bbce701c4c561072542be6ec3728d0cb9bdf97e ------","ExprNormalizer.java","TAJO-1670"
"2015-03-06","tree 9f3c23349f867cf05d2dbd2490aefda9b68d5117 ------","QueryMaster.java","TAJO-1369"
"2014-08-13","tree 8d47d44b14750d05a6eddec0fff0b71fbd1c27e0 ------","EvalTreeOptimizationRule.java","TAJO-895 "
"2013-10-13","tree 39511257253a74990a388ada352a8868d314912e ------","QueryMaster.java","TAJO-250 "
"2014-10-25","tree c8fb43b64c098624a44b0ecaefe2f4e6d998cca0 ------","EvalTreeOptimizationRule.java","TAJO-1125"
"2015-07-22","tree e98ab5edb9880e6fd24309c06597cdf0becda4dd ------","MetaDataTuple.java","TAJO-1343"
"2015-01-05","tree 0b07eadc69c4567744a6e9c250b11f021a6953e5 ------","QueryMaster.java","TAJO-1228"
"2015-08-25","tree 781177192b8720f893d1ca0dae343351a4e982fa ------","QueryMaster.java","TAJO-1766"
"2014-08-13","tree 8d47d44b14750d05a6eddec0fff0b71fbd1c27e0 ------","EvalTreeOptimizer.java","TAJO-895 "
"2014-10-25","tree c8fb43b64c098624a44b0ecaefe2f4e6d998cca0 ------","EvalTreeOptimizer.java","TAJO-1125"
"2014-04-08","tree e7e23c15294eceebc57eef60b5fe6797d23205e8 ------","QueryMaster.java","TAJO-738 "
"2014-10-08","tree e6ebe25d5c0a240f9ddfe05b1f3994fc564c8e74 ------","EvalTreeOptimizer.java","TAJO-1099"
"2014-08-13","tree 8d47d44b14750d05a6eddec0fff0b71fbd1c27e0 ------","ConstantFolding.java","TAJO-895 "
"2014-08-19","tree 93d26e25f244dca4f746fd626ded27906990e32a ------","QueryMaster.java","TAJO-704 "
"2015-04-18","tree 7bcb4c317c1eff89cd406122cde83ba2f1639571 ------","ConstantFolding.java","TAJO-1344"
"2015-08-19","tree a99f1a3e2bed1f38e01deb4a66bc8473f7410142 ------","MetaDataTuple.java","TAJO-1758"
"2015-04-02","tree 2cfaf36cf57ed4973f80a152355b8e002bd53352 ------","ConstantFolding.java","TAJO-1436"
"2015-09-23","tree 3e9975e532cdda401b34b903c69d6f33dca2429c ------","ConstantFolding.java","TAJO-1844"
"2014-08-13","tree 8d47d44b14750d05a6eddec0fff0b71fbd1c27e0 ------","ConstantPropagation.java","TAJO-895 "
"2014-08-22","tree e7fd018b5cacb5c2c642bbe0308488126e9ffd46 ------","QueryMaster.java","TAJO-873 "
"2014-10-25","tree c8fb43b64c098624a44b0ecaefe2f4e6d998cca0 ------","ConstantPropagation.java","TAJO-1125"
"2014-08-21","tree 484fea6403f8b243d0b3cb72258e843224801911 ------","MetaDataTuple.java","TAJO-1004"
"2014-01-27","tree 1bb612637eeff46f153ecbf5c44a84afbff43afd ------","MetaDataTuple.java","TAJO-536 "
"2015-09-14","tree afe8f36923551eff8520dd0035c4ee372513fed7 ------","TajoMemoryResultSet.java","TAJO-1340"
"2013-07-02","tree a66596a04aa9da083c08ac1c6df42f9743fc7b25 ------","AggFunction.java","TAJO-22 T"
"2014-04-08","tree 2666a5d1737ec24dcdb680b33483e051e69ede1d ------","TajoMemoryResultSet.java","TAJO-356 "
"2013-10-25","tree ee74e6d7866b54e6055a693a573ba78aafd79736 ------","QueryMasterManagerService.java","TAJO-275 "
"2013-08-08","tree 12b58fdb5a63fa720fc0bc20c570a66050c29aed ------","AggFunction.java","TAJO-95 E"
"2015-07-20","tree f8c31f54b089f29f99fe97f5a873477b32dac66b ------","QueryMasterManagerService.java","TAJO-1397"
"2015-04-29","tree 25b73c66d2988a00adb7cd80054f240bb985cb4b ------","AggFunction.java","TAJO-1562"
"2015-06-23","tree 194c7d86de838451d53c66955b6fcc07c16b31c7 ------","TajoMemoryResultSet.java","TAJO-751 "
"2015-02-14","tree 2c0dfb9b67f7d6cc875d02eedec680bc2b43db8c ------","TajoMemoryResultSet.java","TAJO-1160"
"2015-04-29","tree 25b73c66d2988a00adb7cd80054f240bb985cb4b ------","AggFunctionInvoke.java","TAJO-1562"
"2015-04-29","tree 25b73c66d2988a00adb7cd80054f240bb985cb4b ------","ClassBasedAggFunctionInvoke.java","TAJO-1562"
"2015-04-18","tree 7bcb4c317c1eff89cd406122cde83ba2f1639571 ------","ClassBasedScalarFunctionInvoke.java","TAJO-1344"
"2013-11-18","tree 6130267a4aa73f80972b13989dce70ff2f3fc432 ------","TajoMetaDataResultSet.java","TAJO-176 "
"2014-05-07","tree d67f3ec2fd0758ff04b2551f36407ec68ff78ffd ------","TajoMetaDataResultSet.java","TAJO-812 "
"2015-04-29","tree 25b73c66d2988a00adb7cd80054f240bb985cb4b ------","ClassBasedScalarFunctionInvoke.java","TAJO-1562"
"2013-11-18","tree 6130267a4aa73f80972b13989dce70ff2f3fc432 ------","TajoResultSetBase.java","TAJO-176 "
"2014-12-08","tree 271c69aaee96dcc0f46c4b6236cfef8b07097a5d ------","TajoResultSetBase.java","TAJO-1234"
"2015-05-06","tree 56586d5ac564d8905e421cded51fcdf026eeb8ba ------","QueryMasterManagerService.java","TAJO-1584"
"2013-07-02","tree a66596a04aa9da083c08ac1c6df42f9743fc7b25 ------","FunctionContext.java","TAJO-22 T"
"2015-04-18","tree 7bcb4c317c1eff89cd406122cde83ba2f1639571 ------","FunctionInvoke.java","TAJO-1344"
"2015-06-23","tree 194c7d86de838451d53c66955b6fcc07c16b31c7 ------","TajoResultSetBase.java","TAJO-751 "
"2015-08-19","tree a99f1a3e2bed1f38e01deb4a66bc8473f7410142 ------","FunctionInvoke.java","TAJO-1758"
"2014-12-12","tree da3e2ebeb75da3230b034f5e0c3a7a63d37128e1 ------","TajoResultSetBase.java","TAJO-1241"
"2015-04-18","tree 7bcb4c317c1eff89cd406122cde83ba2f1639571 ------","FunctionInvokeContext.java","TAJO-1344"
"2015-06-02","tree 75c632e64bc3ff2d4de478c409a4b72ea40bfcde ------","TajoResultSetBase.java","TAJO-1450"
"2015-04-29","tree 25b73c66d2988a00adb7cd80054f240bb985cb4b ------","FunctionInvokeContext.java","TAJO-1562"
"2014-03-20","tree 4816bbf5b72fbf32f30631c9dc93b30a607aa700 ------","TajoResultSetBase.java","TAJO-353 "
"2014-08-21","tree a483c1e37aa8101a1f8ff2c1281e54544af58bca ------","QueryMasterManagerService.java","TAJO-992 "
"2013-07-02","tree a66596a04aa9da083c08ac1c6df42f9743fc7b25 ------","GeneralFunction.java","TAJO-22 T"
"2013-08-08","tree 12b58fdb5a63fa720fc0bc20c570a66050c29aed ------","GeneralFunction.java","TAJO-95 E"
"2014-02-17","tree db5db496c569b60f528ff9742c8078fde6630fe2 ------","QueryMasterManagerService.java","TAJO-305 "
"2013-09-30","tree 3dd9eaf38834664f192265c39a653ba31044b406 ------","GeneralFunction.java","TAJO-211 "
"2013-12-14","tree df36361a4181296096349acbcea00e9da6985e01 ------","QueryMasterManagerService.java","TAJO-333 "
"2014-12-08","tree 271c69aaee96dcc0f46c4b6236cfef8b07097a5d ------","GeneralFunction.java","TAJO-1234"
"2015-04-18","tree 7bcb4c317c1eff89cd406122cde83ba2f1639571 ------","PythonScriptEngine.java","TAJO-1344"
"2015-09-25","tree 35bb3dbbf8d2be327e14dfa087e836e67eb67a9b ------","PythonScriptEngine.java","TAJO-1890"
"2013-08-26","tree a099cb94575d787e4859bed702986a12d035d430 ------","QueryMasterTask.java","TAJO-127 "
"2015-04-29","tree 25b73c66d2988a00adb7cd80054f240bb985cb4b ------","PythonScriptEngine.java","TAJO-1562"
"2015-07-20","tree f8c31f54b089f29f99fe97f5a873477b32dac66b ------","QueryMasterTask.java","TAJO-1397"
"2014-04-08","tree e7e23c15294eceebc57eef60b5fe6797d23205e8 ------","QueryMasterTask.java","TAJO-738 "
"2015-10-20","tree b84ade3dcf683cf96220f5ae43a516fb347a1e66 ------","PythonScriptEngine.java","TAJO-1850"
"2014-05-12","tree c17f1efbe731580122615bc109299ba2db3d630c ------","QueryMasterTask.java","TAJO-494 "
"2015-11-26","tree 246fb2d25d9120fa27af914b6cd6789c8914117a ------","PythonScriptEngine.java","TAJO-1967"
"2015-01-08","tree 55d69a40367f9172a88fd9d84a880c32b0ba4b69 ------","QueryMasterTask.java","TAJO-1279"
"2015-08-20","tree a5c62c7649f91384b0fa72563de8ddc4efdf2a75 ------","PythonScriptEngine.java","TAJO-1792"
"2015-06-25","tree b736f880afe14bb0e01569b9d9e134738e070423 ------","QueryMasterTask.java","TAJO-1616"
"2014-02-17","tree db5db496c569b60f528ff9742c8078fde6630fe2 ------","QueryMasterTask.java","TAJO-305 "
"2014-03-20","tree 4816bbf5b72fbf32f30631c9dc93b30a607aa700 ------","QueryMasterTask.java","TAJO-353 "
"2013-09-09","tree 4bbcfc74a7d092039331546dfc7d0fe7da9d6bde ------","QueryMasterTask.java","TAJO-149 "
"2014-05-28","tree 08aad06ee7019b0389c843554365790cc0269688 ------","TajoResultSetBase.java","TAJO-842 "
"2015-09-23","tree 6b1b5e0fac0a0299c7f6e3704fc20780febf15ad ------","QueryMasterTask.java","TAJO-1860"
"2014-06-11","tree 66622d1a122af02eb2668c9872e67c7760240664 ------","TajoResultSetBase.java","TAJO-844 "
"2014-04-23","tree dc260dec2d380d9af79dc00657db9a4b39a569b9 ------","QueryMasterTask.java","TAJO-734 "
"2015-03-27","tree bc03fc20c108f2c06aad9d54bb57b11ec7f1642e ------","QueryMasterTask.java","TAJO-1440"
"2015-09-17","tree 56797394ed9b77dda3cf4806e4fa52744b5ac922 ------","PythonScriptEngine.java","TAJO-1846"
"2015-09-02","tree d05a20a958f4cd0bf6fbe96de46e184d72232ec5 ------","PythonScriptEngine.java","TAJO-1802"
"2013-09-03","tree ffd65213a52116bcf2d9deaf6b478dcb7de5a950 ------","QueryMasterTask.java","TAJO-139 "
"2015-05-27","tree dd4920a8a8b982808ae8eeb046c589f943872d29 ------","PythonScriptEngine.java","TAJO-1553"
"2015-10-07","tree 48f1ea12ffe2465ff4a48196c6db655523e2264f ------","TajoResultSetBase.java","TAJO-1883"
"2013-11-18","tree 6130267a4aa73f80972b13989dce70ff2f3fc432 ------","TajoResultSetMetaData.java","TAJO-176 "
"2014-12-22","tree 569505b6a0fdba02bc168c4f960009e1a314c1cf ------","QueryMasterTask.java","TAJO-1262"
"2015-08-21","tree cce36f6059977397327dac35c9c40a4842f8ff66 ------","PythonScriptEngine.java","TAJO-1596"
"2014-03-20","tree 4816bbf5b72fbf32f30631c9dc93b30a607aa700 ------","TajoResultSetMetaData.java","TAJO-353 "
"2014-12-18","tree c794c743bffdf440024100a23c00517b46b15129 ------","QueryMasterTask.java","TAJO-324 "
"2015-09-23","tree 3e9975e532cdda401b34b903c69d6f33dca2429c ------","QueryMasterTask.java","TAJO-1844"
"2014-10-05","tree 934c91c2b8bb10f73ca233616bcc3b558b315d05 ------","TajoResultSetMetaData.java","TAJO-1030"
"2015-09-03","tree 51b4f39486304b646b7584df0e29db9237545702 ------","WaitingResultSet.java","TAJO-1749"
"2015-02-14","tree 2c0dfb9b67f7d6cc875d02eedec680bc2b43db8c ------","RowStoreUtil.java","TAJO-1160"
"2015-06-03","tree 8a390a4ec973843e0e38c967c69f44d6855cadec ------","RowStoreUtil.java","TAJO-1450"
"2014-08-22","tree e7fd018b5cacb5c2c642bbe0308488126e9ffd46 ------","QueryMasterTask.java","TAJO-873 "
"2015-09-03","tree cc98cb0f323c5cbad1fdbbb117cb38b88c10d233 ------","RowStoreUtil.java","TAJO-1738"
"2015-06-24","tree 90d53d038bbc93d71fc1dd3f6143284291c52fa7 ------","QueryMasterTask.java","TAJO-1616"
"2014-12-12","tree f363896ea011a6b0a75b8e5f226dcf6e8aa59348 ------","QueryMasterTask.java","TAJO-1233"
"2015-09-22","tree ec3797808986a9ab766ce95735145d7e65bf1d88 ------","QueryMasterTask.java","TAJO-1868"
"2013-09-16","tree 35a3ff0c8eacb0aac7eb2b50693870ac5562b3a3 ------","QueryMasterTask.java","TAJO-184 "
"2013-12-18","tree 390aaed18cc2d968aa2e76abef78769a02ecaf2a ------","QueryMasterTask.java","TAJO-338-"
"2015-07-30","tree d45c7f175d9f7bb5c0ee41a45982c33bfd7281d7 ------","QueryMasterTask.java","TAJO-1300"
"2015-05-14","tree 9c9a8148abc9fbaae2f901a68051d6a3a5a487cf ------","RowStoreUtil.java","TAJO-1485"
"2015-08-13","tree fc3476cbdee53abfd546564387e83dce2e8a8715 ------","QueryMasterTask.java","TAJO-1748"
"2014-05-12","tree db83607119a22d4e8b5c7deb1fe6a7946d666a08 ------","QueryMasterTask.java","TAJO-803 "
"2015-08-19","tree a99f1a3e2bed1f38e01deb4a66bc8473f7410142 ------","RowStoreUtil.java","TAJO-1758"
"2013-09-13","tree 451e5877d2586671dec9e6c6a32fcd17e9ed7032 ------","BackendTestingUtil.java","TAJO-178 "
"2014-06-24","tree 2c538006daac5df99f11b23783e868f2e8569334 ------","QueryMasterTask.java","TAJO-882 "
